"SPECIES_CODE","KINGDOM_TAXON","SUBKINGDOM_TAXON","PHYLUM_TAXON","SUBPHYLUM_TAXON","SUPERCLASS_TAXON","CLASS_TAXON","SUBCLASS_TAXON","INFRACLASS_TAXON","DIVISION_TAXON","SUBDIVISION_TAXON","SUPERORDER_TAXON","ORDER_TAXON","SUBORDER_TAXON","INFRAORDER_TAXON","SUPERFAMILY_TAXON","FAMILY_TAXON","SUBFAMILY_TAXON","TRIBE_TAXON","SUBTRIBE_TAXON","GENUS_TAXON","SUBGENUS_TAXON","SECTION_TAXON","SUBSECTION_TAXON","SPECIES_TAXON","SUBSPECIES_TAXON","REPORT_NAME_SCIENTIFIC"
22705,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Elopomorpha","Anguilliformes","Congroidei","","","Nemichthyidae","","","","Nemichthys","","","","larseni","","Nemichthys larseni"
22721,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Elopomorpha","Anguilliformes","Congroidei","","","Serrivomeridae","","","","Serrivomer","","","","sector","","Serrivomer sector"
22750,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Paracanthopterygii","Lophiiformes","Ceratioidei","","Ceratioidea","Linophrynidae","","","","","","","","","","Linophrynidae unid."
22800,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Elopomorpha","Albuliformes","Notacanthoidei","","","Notacanthidae","","","","","","","","","","Notacanthidae unid."
22810,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Elopomorpha","Albuliformes","Notacanthoidei","","","Notacanthidae","","","","Polyacanthonotus","","","","challengeri","","Polyacanthonotus challengeri"
22815,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Elopomorpha","Albuliformes","Notacanthoidei","","","Notacanthidae","","","","Notacanthus","","","","chemnitzii","","Notacanthus chemnitzii"
22900,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Paracanthopterygii","Lophiiformes","Ceratioidei","","Ceratioidea","Oneirodidae","","","","","","","","","","Oneirodidae unid."
22901,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Paracanthopterygii","Lophiiformes","Ceratioidei","","Ceratioidea","Oneirodidae","","","","Bertella","","","","idiomorpha","","Bertella idiomorpha"
22912,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Paracanthopterygii","Lophiiformes","Ceratioidei","","Ceratioidea","Oneirodidae","","","","Oneirodes","","","","","","Oneirodes sp."
22913,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Paracanthopterygii","Lophiiformes","Ceratioidei","","Ceratioidea","Oneirodidae","","","","Oneirodes","","","","acanthias","","Oneirodes acanthias"
22914,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Paracanthopterygii","Lophiiformes","Ceratioidei","","Ceratioidea","Oneirodidae","","","","Oneirodes","","","","bulbosus","","Oneirodes bulbosus"
22915,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Paracanthopterygii","Lophiiformes","Ceratioidei","","Ceratioidea","Oneirodidae","","","","Oneirodes","","","","thompsoni","","Oneirodes thompsoni"
22917,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Paracanthopterygii","Lophiiformes","Ceratioidei","","Ceratioidea","Oneirodidae","","","","Chaenophryne","","","","longiceps","","Chaenophryne longiceps"
22918,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Paracanthopterygii","Lophiiformes","Ceratioidei","","Ceratioidea","Oneirodidae","","","","Chaenophryne","","","","melanorhabdus","","Chaenophryne melanorhabdus"
22919,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Paracanthopterygii","Lophiiformes","Ceratioidei","","Ceratioidea","Oneirodidae","","","","Chaenophryne","","","","draco","","Chaenophryne draco"
22920,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Paracanthopterygii","Lophiiformes","Ceratioidei","","Ceratioidea","Gigantactinidae","","","","Gigantactis","","","","vanhoeffeni","","Gigantactis vanhoeffeni"
22921,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Paracanthopterygii","Lophiiformes","Ceratioidei","","Ceratioidea","Gigantactinidae","","","","Gigantactis","","","","microdontis","","Gigantactis microdontis"
22924,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Paracanthopterygii","Lophiiformes","Ceratioidei","","Ceratioidea","Caulophrynidae","","","","Caulophryne","","","","jordani","","Caulophryne jordani"
22925,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Paracanthopterygii","Lophiiformes","Ceratioidei","","Ceratioidea","Caulophrynidae","","","","Caulophryne","","","","pelagica","","Caulophryne pelagica"
22951,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Cyclosquamata","Aulopiformes","Alepisauroidei","","","Paralepididae","","","","","","","","","","Paralepididae unid."
22952,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Cyclosquamata","Aulopiformes","Alepisauroidei","","","Paralepididae","","","","Magnisudis","","","","atlantica","","Magnisudis atlantica"
22955,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Cyclosquamata","Aulopiformes","Alepisauroidei","","","Paralepididae","","","","Lestidiops","","","","ringens","","Lestidiops ringens"
22956,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Cyclosquamata","Aulopiformes","Alepisauroidei","","","Paralepididae","","","","Arctozenus","","","","risso","","Arctozenus risso"
23000,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Protacanthopterygii","Osmeriformes","Osmeroidei","","Osmeroidea","Osmeridae","","","","","","","","","","Osmeridae unid."
23010,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Protacanthopterygii","Osmeriformes","Osmeroidei","","Osmeroidea","Osmeridae","","","","Thaleichthys","","","","pacificus","","Thaleichthys pacificus"
23020,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Protacanthopterygii","Osmeriformes","Osmeroidei","","Osmeroidea","Osmeridae","","","","Hypomesus","","","","pretiosus","","Hypomesus pretiosus"
23030,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Protacanthopterygii","Osmeriformes","Osmeroidei","","Osmeroidea","Osmeridae","","","","Allosmerus","","","","elongatus","","Allosmerus elongatus"
23041,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Protacanthopterygii","Osmeriformes","Osmeroidei","","Osmeroidea","Osmeridae","","","","Mallotus","","","","villosus","","Mallotus villosus"
23055,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Protacanthopterygii","Osmeriformes","Osmeroidei","","Osmeroidea","Osmeridae","","","","Osmerus","","","","mordax","","Osmerus mordax"
23060,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Protacanthopterygii","Osmeriformes","Osmeroidei","","Osmeroidea","Osmeridae","","","","Spirinchus","","","","starksi","","Spirinchus starksi"
23061,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Protacanthopterygii","Osmeriformes","Osmeroidei","","Osmeroidea","Osmeridae","","","","Spirinchus","","","","thaleichthys","","Spirinchus thaleichthys"
23071,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Protacanthopterygii","Osmeriformes","Osmeroidei","","Osmeroidea","Osmeridae","","","","Hypomesus","","","","olidus","","Hypomesus olidus"
23201,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Protacanthopterygii","Salmoniformes","","","","Salmonidae","","","","","","","","","","Salmonidae unid."
23202,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Protacanthopterygii","Salmoniformes","","","","Salmonidae","Salmoninae","","","Oncorhynchus","","","","","","Oncorhynchus sp."
23220,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Protacanthopterygii","Salmoniformes","","","","Salmonidae","Salmoninae","","","Oncorhynchus","","","","tshawytscha","","Oncorhynchus tshawytscha"
23225,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Protacanthopterygii","Salmoniformes","","","","Salmonidae","Salmoninae","","","Oncorhynchus","","","","kisutch","","Oncorhynchus kisutch"
23230,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Protacanthopterygii","Salmoniformes","","","","Salmonidae","Salmoninae","","","Oncorhynchus","","","","gorbuscha","","Oncorhynchus gorbuscha"
23235,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Protacanthopterygii","Salmoniformes","","","","Salmonidae","Salmoninae","","","Oncorhynchus","","","","keta","","Oncorhynchus keta"
30360,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Acanthopterygii","Scorpaeniformes","Scorpaenoidei","","","Scorpaenidae","","","","Sebastes","","","","mystinus","","Sebastes mystinus"
30370,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Acanthopterygii","Scorpaeniformes","Scorpaenoidei","","","Scorpaenidae","","","","Sebastes","","","","nebulosus","","Sebastes nebulosus"
30380,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Acanthopterygii","Scorpaeniformes","Scorpaenoidei","","","Scorpaenidae","","","","Sebastes","","","","nigrocinctus","","Sebastes nigrocinctus"
30390,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Acanthopterygii","Scorpaeniformes","Scorpaenoidei","","","Scorpaenidae","","","","Sebastes","","","","ovalis","","Sebastes ovalis"
30400,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Acanthopterygii","Scorpaeniformes","Scorpaenoidei","","","Scorpaenidae","","","","Sebastes","","","","paucispinis","","Sebastes paucispinis"
30410,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Acanthopterygii","Scorpaeniformes","Scorpaenoidei","","","Scorpaenidae","","","","Sebastes","","","","pinniger","","Sebastes pinniger"
30420,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Acanthopterygii","Scorpaeniformes","Scorpaenoidei","","","Scorpaenidae","","","","Sebastes","","","","polyspinis","","Sebastes polyspinis"
30430,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Acanthopterygii","Scorpaeniformes","Scorpaenoidei","","","Scorpaenidae","","","","Sebastes","","","","proriger","","Sebastes proriger"
30450,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Acanthopterygii","Scorpaeniformes","Scorpaenoidei","","","Scorpaenidae","","","","Sebastes","","","","rastrelliger","","Sebastes rastrelliger"
30460,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Acanthopterygii","Scorpaeniformes","Scorpaenoidei","","","Scorpaenidae","","","","Sebastes","Sebastomus","","","rosaceus","","Sebastes rosaceus"
30470,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Acanthopterygii","Scorpaeniformes","Scorpaenoidei","","","Scorpaenidae","","","","Sebastes","","","","ruberrimus","","Sebastes ruberrimus"
30475,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Acanthopterygii","Scorpaeniformes","Scorpaenoidei","","","Scorpaenidae","","","","Sebastes","","","","babcocki","","Sebastes babcocki"
30480,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Acanthopterygii","Scorpaeniformes","Scorpaenoidei","","","Scorpaenidae","","","","Sebastes","","","","rubrivinctus","","Sebastes rubrivinctus"
30490,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Acanthopterygii","Scorpaeniformes","Scorpaenoidei","","","Scorpaenidae","","","","Sebastes","","","","saxicola","","Sebastes saxicola"
30500,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Acanthopterygii","Scorpaeniformes","Scorpaenoidei","","","Scorpaenidae","","","","Sebastes","","","","semicinctus","","Sebastes semicinctus"
30510,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Acanthopterygii","Scorpaeniformes","Scorpaenoidei","","","Scorpaenidae","","","","Sebastes","","","","serranoides","","Sebastes serranoides"
30525,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Acanthopterygii","Scorpaeniformes","Scorpaenoidei","","","Scorpaenidae","","","","Sebastes","","","","serriceps","","Sebastes serriceps"
30535,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Acanthopterygii","Scorpaeniformes","Scorpaenoidei","","","Scorpaenidae","","","","Sebastes","","","","variegatus","","Sebastes variegatus"
30540,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Acanthopterygii","Scorpaeniformes","Scorpaenoidei","","","Scorpaenidae","","","","Sebastes","","","","vexillaris","","Sebastes vexillaris"
30550,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Acanthopterygii","Scorpaeniformes","Scorpaenoidei","","","Scorpaenidae","","","","Sebastes","","","","wilsoni","","Sebastes wilsoni"
30560,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Acanthopterygii","Scorpaeniformes","Scorpaenoidei","","","Scorpaenidae","","","","Sebastes","","","","zacentrus","","Sebastes zacentrus"
30570,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Acanthopterygii","Scorpaeniformes","Scorpaenoidei","","","Scorpaenidae","","","","Sebastes","","","","phillipsi","","Sebastes phillipsi"
30575,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Acanthopterygii","Scorpaeniformes","Scorpaenoidei","","","Scorpaenidae","","","","Sebastes","","","","rufus","","Sebastes rufus"
30576,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Acanthopterygii","Scorpaeniformes","Scorpaenoidei","","","Scorpaenidae","","","","Sebastes","","","","borealis","","Sebastes borealis"
30580,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Acanthopterygii","Scorpaeniformes","Scorpaenoidei","","","Scorpaenidae","","","","Sebastes","","","","","","Sebastes sp."
30590,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Acanthopterygii","Scorpaeniformes","Scorpaenoidei","","","Scorpaenidae","","","","Sebastes","","","","","","Sebastes sp."
30600,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Acanthopterygii","Scorpaeniformes","Scorpaenoidei","","","Scorpaenidae","","","","Sebastes","","","","reedi","","Sebastes reedi"
30611,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Acanthopterygii","Scorpaeniformes","Scorpaenoidei","","","Scorpaenidae","","","","Sebastes","Sebastomus","","","rosenblatti","","Sebastes rosenblatti"
30620,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Acanthopterygii","Scorpaeniformes","Scorpaenoidei","","","Scorpaenidae","","","","Sebastes","Sebastomus","","","simulator","","Sebastes simulator"
30630,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Acanthopterygii","Scorpaeniformes","Scorpaenoidei","","","Scorpaenidae","","","","Sebastes","Sebastomus","","","","","Sebastes (Sebastomus) sp."
31501,"Animalia","","Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei","","","Acanthopterygii","Scorpaeniformes","Scorpaenoidei","","","Scorpaenidae","","","","Scorpaena","","","","guttata","","Scorpaena guttata"
